Time,ax,ay,az
0.172974, 1.41727, 0.727789, 7.12467
0.279968, 2.60472, 0.0383047, 18.9225
0.385986, 1.07253, -1.30236, 31.5248
0.493958, 0.804398, 7.77585, 25.4343
0.601013, 2.14506, -0.344742, -1.53219
0.708984, -0.0766094, -0.0383047, 0.0
0.815979, 0.191523, -0.153219, -0.0766094
0.924011, 0.114914, -0.114914, -0.153219
1.02997, 0.153219, -0.153219, -0.114914
1.13696, 0.268133, -0.153219, -0.421352
1.245, 0.153219, -0.114914, -0.383047
1.35199, 0.191523, -0.153219, -0.153219
1.45996, 1.45558, 2.18337, 9.26973
1.62897, 10.2657, 4.78809, 18.0415
1.73596, 9.07821, 4.78809, 14.5175
1.84296, 7.50772, 4.36673, 12.6788
1.95099, 5.89892, 5.05622, 10.1124
2.05798, 4.29012, 4.82639, 8.1972
2.16602, 4.21351, 3.67725, 7.85246
2.27197, 2.94946, 2.33659, 6.58841
2.38, 2.79624, -0.57457, 6.35858
2.487, 1.41727, -1.49388, 6.81823
2.59399, 2.4898, -0.497961, 7.96737
2.70197, 1.14914, -3.06437, 8.12059
2.80896, 0.881008, -4.17521, 9.49956
2.91699, 1.22575, -4.21351, 9.57617
