Time,ax,ay,az
0.173981, 0.497961, 1.14914, 9.46126
0.280975, -1.22575, 0.383047, 12.1809
0.388977, -0.65118, 0.0766094, 21.0293
0.494995, -4.86469, 4.67317, 29.0733
0.602997, -8.23551, 11.1084, 12.1426
0.709991, 0.0766094, 0.191523, -0.191523
0.816986, 0.0766094, 0.0766094, 0.114914
0.924988, 0.229828, 0.0766094, 0.536266
1.03198, 0.0383047, 0.153219, 0.383047
1.13898, 0.114914, 0.0383047, -0.344742
1.24597, 0.191523, -0.0383047, 0.421352
1.353, -0.0383047, 0.114914, 0.421352
1.461, -12.3341, -12.4107, 12.6022
1.67599, 4.25182, -4.44334, 13.0619
1.78299, 2.91116, -6.89484, 13.8663
1.89099, 3.48573, -7.69924, 13.7514
1.99799, 2.25998, -6.24366, 11.4531
2.10397, -0.191523, -7.04806, 11.4914
2.21198, 1.11084, -6.93315, 8.84838
2.319, 2.68133, -5.40096, 9.23143
2.42697, 1.6088, -3.94538, 7.3928
2.534, 1.80032, -2.14506, 6.35858
2.642, 2.06845, -0.153219, 6.28197
2.74799, 1.76202, 0.268133, 7.62263
2.85498, 1.76202, 0.881008, 8.1589
2.96298, 2.41319, -0.0766094, 9.30804
