Time,ax,ay,az
0.238037, -0.268133, -1.87693, 4.86469
0.346008, 0.306437, 1.11084, 18.9225
0.453003, -2.22167, -0.0766094, 27.0814
0.560059, -4.48165, -6.97145, 20.3781
0.667053, -4.51995, -2.06845, 2.14506
0.775024, -2.68133, 0.153219, -0.268133
0.882019, 0.153219, 0.229828, 0.229828
0.989014, 0.191523, 0.229828, -0.114914
1.09601, 0.153219, 0.306437, 0.0
1.20203, 0.306437, 0.344742, 0.268133
1.31006, 0.268133, 0.459656, 0.306437
1.41705, 9.42295, 6.93315, -2.87285
1.52502, 0.995922, 5.36266, 11.9128
1.63202, 1.22575, 3.90708, 17.352
1.73901, 0.612875, 5.47757, 9.8443
1.84705, 0.804398, 4.40504, 10.2273
1.95404, 0.919312, 2.52811, 11.1084
2.06201, 0.191523, 2.22167, 9.57617
2.17004, 0.306437, 0.229828, 8.12059
2.27802, 0.153219, -0.306437, 8.27381
2.38501, 1.26405, -0.881008, 9.49956
2.492, 1.87693, -1.57049, 8.96329
2.60101, 2.29828, -1.83862, 10.2273
2.71002, 1.87693, -1.87693, 9.99752
2.81702, 1.11084, -1.37897, 9.76769
2.92401, 1.37897, -1.99184, 9.53786
