Time,ax,ay,az
0.107998, -6.58841, -0.0383047, 5.05622
0.216999, -6.35858, -0.459656, 7.54602
0.324997, -20.7994, 1.95354, 14.8239
0.433998, -22.4848, -16.2412, 30.8736
0.542, -0.497961, 0.995922, -2.4898
0.649998, -0.689484, 1.37897, -1.18745
0.758999, -0.344742, 1.6471, -0.957617
0.867001, 0.229828, 1.49388, -1.11084
0.975998, 0.497961, 1.30236, -0.957617
1.083, 0.689484, 0.881008, -0.766094
1.19, 0.727789, 0.536266, -0.421352
1.298, -6.74162, -5.66909, -3.83047
1.405, -6.77993, 7.04806, -10.189
1.513, 3.2559, 1.45558, -12.6788
1.62, 4.48165, 3.83047, -11.4148
1.728, 1.03423, 7.3545, -10.304
1.837, 5.20944, 4.9413, -9.30804
1.945, 5.55418, 7.85246, -3.02607
2.054, 3.14098, 5.78401, 1.14914
2.162, 6.43519, 5.82231, 3.98369
2.27, 5.7457, 1.6088, 5.89892
2.379, 5.36266, 2.68133, 6.5118
2.487, -1.30236, 2.4898, 6.66501
2.595, 3.83047, 0.153219, 9.07821
2.702, -7.96737, 0.344742, 6.01384
2.81, -8.54194, 0.0766094, 5.47757
2.917, -7.89076, 2.37489, 7.08637
