Time,ax,ay,az
0.175995, -2.94946, -2.83455, 9.26973
0.282997, -8.23551, 0.0383047, 23.1743
0.390999, -10.7253, -8.77177, 29.418
0.498993, -10.8785, -0.306437, -0.804398
0.605995, -0.421352, -0.306437, -1.26405
0.712997, -0.383047, -0.0383047, -1.26405
0.82, -0.421352, 0.114914, -1.14914
0.927994, -0.804398, 0.268133, -1.45558
1.035, -0.497961, 0.612875, -0.881008
1.144, 20.2249, -62.1685, -16.5859
1.25, 44.127, 0.0, 1.07253
1.35799, -3.02607, -2.10676, 11.0701
1.465, 4.0603, -1.6471, 16.5093
1.572, 1.6088, -0.957617, 14.4026
1.742, 2.60472, 0.306437, 16.3178
1.849, -0.57457, -0.842703, 8.50364
1.95599, -2.14506, 1.11084, 8.1589
2.064, -2.64302, 2.68133, 9.92091
2.171, -1.68541, 1.68541, 8.73347
2.279, -2.98777, 2.41319, 8.65686
2.38699, -2.87285, 1.72371, 7.81416
2.493, -2.60472, 2.14506, 7.66094
2.601, -3.21759, 2.03015, 8.54194
2.708, -2.75794, 1.03423, 8.61855
2.81599, -2.87285, 1.41727, 8.38873
2.923, -3.44742, 1.37897, 8.77177
