Time,ax,ay,az
0.171997, -2.18337, 5.28605, 36.2745
0.279999, 0.0383047, -0.689484, -0.957617
0.386993, -0.114914, -0.459656, -0.536266
0.494003, -0.0766094, -0.459656, -0.0766094
0.602005, 0.0383047, -0.191523, -0.497961
0.710007, 0.0383047, -0.229828, -0.612875
0.818008, -0.0383047, -0.153219, -0.689484
0.925003, -0.306437, 0.0, -0.881008
1.032, -0.306437, 0.268133, -0.229828
1.14, -0.306437, 2.64302, 2.98777
1.24699, 1.87693, -6.09044, 16.9307
1.356, -5.89892, -2.41319, 22.9062
1.46199, 3.60064, -1.76202, 13.1002
1.631, 3.10268, 0.114914, 8.31211
1.739, 1.41727, -0.0383047, 10.0741
1.847, 0.421352, 0.612875, 8.12059
1.95299, -1.26405, 0.421352, 8.58025
2.06099, -1.11084, 2.18337, 7.77585
2.16798, -4.13691, 0.881008, 7.77585
2.27599, 0.0, -1.18745, 7.50772
2.38399, -5.55418, -1.03423, 9.76769
2.49001, -3.75386, -0.842703, 8.69516
2.59801, -4.40504, -1.14914, 8.31211
2.705, -3.60064, -0.65118, 8.73347
2.813, -4.25182, -0.536266, 8.12059
2.92, -4.78809, -1.41727, 8.81008
