Time,ax,ay,az
0.110001, 0.229828, -0.229828, 7.50772
0.219, -6.01384, -0.0383047, 5.97553
0.327, -6.43519, -0.306437, 7.20128
0.436001, -6.16705, -0.421352, 6.35858
0.544001, -6.16705, 0.0766094, 8.54194
0.652, -8.35042, -20.493, 47.3063
0.761, -0.957617, 0.612875, -2.22167
0.868999, -1.14914, 1.03423, -1.30236
0.978001, -0.957617, 1.14914, -1.30236
1.145, -0.804398, 1.53219, -0.995922
1.253, -0.612875, 1.72371, -0.804398
1.36, -0.268133, 1.83862, -0.65118
1.468, 0.306437, 1.45558, -0.459656
1.575, -21.872, 2.14506, 7.58433
1.683, -14.1344, 4.67317, 6.47349
1.791, -9.38465, 7.04806, 6.35858
1.899, -8.88668, 6.05214, 5.28605
2.008, -7.92907, 4.25182, 6.16705
2.116, -6.62671, 3.83047, 8.27381
2.225, -5.36266, 2.98777, 7.46941
2.333, -4.55826, 1.68541, 7.62263
2.441, -3.71555, -0.229828, 9.38465
2.55, -2.98777, -1.07253, 9.8443
2.657, -1.68541, -1.41727, 9.69109
2.765, -0.0766094, -2.71963, 9.46126
2.872, -0.57457, -2.91116, 8.96329
2.979, -0.727789, -1.53219, 9.03991
