Time,ax,ay,az
0.175995, -22.0635, -14.0195, 29.3797
0.283997, -0.268133, -0.306437, -0.957617
0.390991, -0.229828, -0.306437, -0.536266
0.498993, -0.229828, -0.0766094, -0.459656
0.606995, -0.306437, -0.0383047, -0.268133
0.713989, -0.344742, 0.0, -0.689484
0.821991, -0.383047, 0.0766094, -0.383047
0.929001, -0.229828, -0.0383047, -0.0766094
1.03699, -0.421352, 0.114914, -0.191523
1.144, -6.5118, -17.8117, -30.9502
1.25099, -7.31619, -9.57617, -6.35858
1.35899, -2.56641, -14.6324, -13.0619
1.46599, -4.71148, -12.1043, -14.0195
1.63899, -0.727789, -6.93315, -4.0986
1.74699, 4.86469, -8.27381, -4.903
1.855, 1.37897, -10.6104, -4.0986
1.961, 4.51995, -6.66501, 5.20944
2.069, 5.24774, -2.64302, 4.903
2.17599, 6.5118, -0.919312, 6.93315
2.284, -4.44334, -3.52403, 6.58841
2.392, -1.83862, 1.87693, 8.58025
2.49899, -1.6471, 0.842703, 8.42703
2.60599, -2.94946, -0.881008, 9.49956
2.713, -5.43926, -0.153219, 9.76769
2.821, -5.17113, -1.68541, 9.23143
2.929, -4.40504, -1.22575, 8.46534
