Time,ax,ay,az
0.171005, -23.4042, 2.60472, 19.1906
0.278, -4.67317, -7.08637, 5.63079
0.384995, -0.268133, -0.344742, -1.22575
0.494003, -0.421352, 0.0, -1.11084
0.600006, -0.536266, 0.191523, -1.18745
0.707993, -0.459656, 0.268133, -0.995922
0.815002, -0.459656, 0.459656, -0.957617
0.921997, -0.497961, 0.57457, -0.842703
1.03101, -0.268133, 0.344742, -0.727789
1.13699, -0.306437, 0.268133, -0.842703
1.245, 3.17929, -6.32027, 9.07821
1.35201, 4.02199, -15.3602, 1.99184
1.46001, -3.17929, -11.6063, 8.88668
1.567, 0.0383047, -5.78401, 14.7473
1.739, -1.18745, -0.344742, 8.73347
1.847, -2.25998, 1.18745, 8.1972
1.95399, -3.60064, 0.766094, 7.46941
2.061, -3.06437, 1.26405, 6.16705
2.16901, -4.78809, 1.07253, 6.5501
2.276, -5.63079, 0.229828, 7.12467
2.384, -7.69924, 0.191523, 7.85246
2.491, -7.27789, 0.306437, 7.62263
2.59799, -7.16298, 0.268133, 6.70332
2.70599, -6.01384, 0.421352, 6.70332
2.813, -6.24366, 0.306437, 6.58841
2.92101, -6.47349, 0.306437, 6.97145
