Time,ax,ay,az
0.174004, -4.903, 0.114914, 4.82639
0.281998, -11.0701, 1.03423, 9.88261
0.389999, -12.3724, -4.86469, 25.1662
0.496002, -4.67317, -18.2713, -0.114914
0.603996, -0.919312, 1.07253, -2.10676
0.710999, -0.65118, 1.26405, -1.03423
0.819, -0.421352, 1.49388, -1.11084
0.926003, 0.153219, 1.37897, -0.766094
1.034, 0.421352, 0.995922, -0.497961
1.141, 0.57457, 0.65118, -0.421352
1.248, 0.65118, 0.459656, -0.804398
1.356, 0.727789, 0.153219, -0.459656
1.464, -11.568, 4.74978, 3.2559
1.572, 5.43926, 5.47757, 8.88668
1.739, 12.449, 2.64302, 9.65278
1.846, 6.58841, 0.268133, 10.687
1.954, 6.81823, 1.11084, 8.58025
2.061, 0.612875, 2.79624, 10.3806
2.168, 2.60472, 1.57049, 10.6487
2.276, 1.07253, 4.55826, 10.9934
2.383, 1.11084, 1.34066, 7.81416
2.491, -1.91523, 2.25998, 8.54194
2.598, -3.10268, -1.68541, 9.0016
2.705, -4.82639, -0.881008, 9.0016
2.813, -2.60472, -0.114914, 9.15482
2.92, -2.68133, -1.26405, 8.1589
