Time,ax,ay,az
0.167999, 0.114914, 0.421352, 9.38465
0.274994, -0.612875, 0.421352, 9.76769
0.382004, -0.229828, 0.0383047, 9.07821
0.490997, -0.459656, 0.536266, 9.11651
0.597, -0.421352, 0.268133, 9.26973
0.705002, -0.383047, 0.497961, 9.38465
0.813004, -0.57457, 0.383047, 8.77177
0.919998, -0.306437, 0.0383047, 8.96329
1.02699, -0.114914, 0.229828, 9.23143
1.134, 0.0383047, 0.191523, 9.8443
1.242, 0.153219, 0.0383047, 9.0016
1.349, -0.114914, 0.344742, 9.34634
1.457, -0.191523, 0.344742, 9.49956
1.564, -0.344742, 0.229828, 9.46126
1.73, 0.268133, 0.153219, 9.69109
1.83701, 0.268133, 0.0766094, 9.61448
1.94501, 0.229828, -0.0766094, 9.42295
2.05099, 0.306437, 0.0383047, 9.11651
2.159, 0.268133, 0.0766094, 9.69109
2.26601, 0.421352, 0.114914, 9.49956
2.37399, 0.268133, 0.229828, 9.61448
2.481, 0.191523, 0.268133, 8.69516
2.58701, 0.421352, 0.0383047, 9.34634
2.69501, 0.268133, 0.0, 9.34634
2.802, 0.191523, 0.0, 8.96329
2.91, 0.229828, 0.0383047, 9.26973
