Time,ax,ay,az
0.162001, -0.114914, 1.22575, 9.30804
0.269001, -0.153219, 1.14914, 9.53786
0.376001, -0.153219, 1.22575, 9.46126
0.484001, -0.191523, 1.18745, 9.23143
0.591002, -0.0766094, 1.30236, 8.81008
0.699001, -0.229828, 1.22575, 9.49956
0.806002, -0.114914, 1.18745, 8.73347
0.914001, -0.57457, 0.804398, 9.53786
1.021, -0.229828, 1.11084, 9.11651
1.128, -0.497961, 0.689484, 9.11651
1.235, -0.421352, 0.459656, 8.96329
1.341, -0.306437, 0.536266, 9.65278
1.449, -0.383047, 0.344742, 9.69109
1.556, -0.57457, 0.268133, 9.11651
1.721, -0.383047, 0.191523, 9.07821
1.829, -0.536266, 0.306437, 9.19312
1.935, -0.383047, 0.459656, 9.72939
2.042, -0.421352, 0.191523, 9.42295
2.149, -0.383047, 0.191523, 8.88668
2.256, -0.344742, 0.268133, 9.26973
2.363, -0.268133, 0.268133, 9.38465
2.47, -0.497961, 0.268133, 9.42295
2.578, -0.344742, 0.268133, 9.23143
2.685, -0.459656, 0.229828, 9.49956
2.792, -0.421352, 0.306437, 9.07821
2.9, -0.536266, 0.306437, 9.76769
