Time,ax,ay,az
0.163002, -0.536266, 0.536266, 9.30804
0.269997, -0.497961, 0.114914, 9.03991
0.377998, -0.497961, 0.383047, 9.806
0.485001, -0.306437, 0.306437, 9.42295
0.592003, -0.497961, 0.0766094, 8.88668
0.699997, -0.268133, 0.191523, 9.26973
0.806, -0.383047, 0.114914, 9.69109
0.914001, -0.383047, 0.344742, 9.30804
1.021, -0.191523, 0.0, 8.58025
1.129, -0.114914, 0.268133, 9.61448
1.235, 0.191523, 0.497961, 9.34634
1.342, 0.268133, 0.229828, 9.72939
1.449, 0.268133, 0.229828, 9.61448
1.556, 0.268133, 0.344742, 9.0016
1.721, 0.229828, 0.383047, 8.73347
1.829, 0.306437, 0.344742, 9.15482
1.936, 0.344742, 0.497961, 9.19312
2.044, 0.229828, 0.497961, 9.42295
2.151, 0.114914, 0.383047, 9.38465
2.259, 0.153219, 1.03423, 9.15482
2.367, -0.0766094, 0.536266, 9.49956
2.473, -0.383047, 0.268133, 9.61448
2.581, -0.497961, 0.957617, 9.11651
2.688, 0.0383047, 0.689484, 9.0016
2.796, -0.0383047, 0.383047, 9.49956
2.903, 0.114914, 0.497961, 8.92499
