Time,ax,ay,az
0.228989, -0.114914, 1.34066, 10.0741
0.335999, 0.421352, 0.995922, 9.69109
0.444, -0.229828, 1.03423, 8.96329
0.550003, -0.229828, 1.11084, 9.38465
0.65799, -0.191523, 1.07253, 9.49956
0.764999, 0.0383047, 0.957617, 8.84838
0.871994, -0.229828, 0.804398, 8.38873
0.981003, -0.0766094, 0.727789, 9.34634
1.08699, -0.421352, 0.919312, 8.88668
1.19499, 0.153219, 0.727789, 9.34634
1.30099, 0.191523, 0.804398, 9.11651
1.409, -0.268133, 0.995922, 9.0016
1.51599, -0.153219, 0.421352, 10.4572
1.623, 0.0, 0.919312, 9.53786
1.731, -0.153219, 0.57457, 9.03991
1.83899, -0.306437, 0.995922, 9.15482
1.948, -0.383047, 1.07253, 8.42703
2.056, -0.65118, 1.03423, 9.26973
2.164, -0.191523, 1.30236, 9.23143
2.27299, -0.268133, 1.26405, 9.19312
2.381, -0.344742, 1.30236, 9.34634
2.48999, -0.421352, 1.34066, 9.23143
2.59799, -0.459656, 1.34066, 9.11651
2.70599, 0.497961, 0.229828, 9.42295
2.814, 0.612875, 1.91523, 9.34634
2.92099, 0.153219, 1.26405, 8.96329
