Time,ax,ay,az
0.161995, -0.268133, 0.114914, 9.19312
0.269997, -0.268133, 0.229828, 9.30804
0.376999, -0.306437, 0.153219, 9.69109
0.485001, -0.421352, 0.153219, 9.23143
0.591995, -0.344742, 0.191523, 9.42295
0.698997, 0.0, 0.114914, 10.189
0.806999, -0.114914, -0.383047, 9.15482
0.914001, 0.191523, -0.612875, 9.42295
1.022, -0.0766094, 0.0, 9.0016
1.129, 0.0383047, 0.153219, 9.46126
1.236, -0.0766094, 0.0, 9.46126
1.344, 0.0383047, 0.306437, 9.34634
1.451, -0.0766094, 0.114914, 9.34634
1.559, 0.0766094, 0.114914, 9.34634
1.723, -0.191523, 0.0383047, 9.30804
1.83, -0.114914, 0.0383047, 9.53786
1.938, -0.229828, 0.114914, 9.11651
2.045, -0.0766094, -0.0383047, 9.30804
2.152, -0.268133, 0.0, 9.15482
2.26, -0.0766094, 0.0766094, 9.42295
2.367, -0.0766094, 0.0766094, 9.38465
2.474, -0.0766094, 0.0383047, 9.23143
2.581, -0.268133, -0.0383047, 9.03991
2.688, -0.268133, 0.0766094, 9.23143
2.796, -0.459656, 0.0, 9.34634
2.902, -0.0383047, 0.0383047, 9.42295
