Time,ax,ay,az
0.167999, 0.0, 0.536266, 9.19312
0.275024, -0.0766094, 1.03423, 9.11651
0.383026, -0.268133, 0.919312, 9.61448
0.489014, -0.0766094, 1.07253, 8.54194
0.597015, -0.306437, 1.91523, 8.58025
0.70401, 0.191523, 1.03423, 9.11651
0.812012, -0.114914, 0.881008, 9.57617
0.919006, 0.0, 0.919312, 9.34634
1.026, 0.0, 0.766094, 9.15482
1.134, -0.229828, 1.14914, 9.23143
1.241, -0.229828, 0.65118, 9.30804
1.34802, 0.114914, 0.65118, 9.53786
1.45602, -0.0383047, 0.766094, 9.26973
1.56302, -0.114914, 0.727789, 9.15482
1.72702, -0.114914, 0.919312, 9.23143
1.83502, -0.0766094, 0.881008, 8.92499
1.94202, -0.229828, 0.881008, 9.69109
2.05002, 0.0383047, 0.995922, 9.07821
2.15601, -0.0766094, 0.842703, 9.15482
2.26401, -0.306437, 1.14914, 9.30804
2.371, 0.0, 1.22575, 9.42295
2.478, 0.268133, 0.0766094, 9.23143
2.58701, 0.153219, 0.306437, 9.69109
2.69302, 0.306437, 0.689484, 9.19312
2.80002, 0.0383047, 0.727789, 9.23143
2.90601, 0.114914, 0.919312, 9.11651
