Time,ax,ay,az
0.110001, 0.153219, 5.93723, 7.43111
0.218002, 0.421352, 5.63079, 7.96737
0.327003, 0.536266, 5.93723, 7.69924
0.435005, 0.383047, 5.7457, 8.1589
0.544006, 0.421352, 5.7457, 7.66094
0.652, 0.153219, 5.89892, 7.23959
0.760002, 0.344742, 6.01384, 7.81416
0.868004, 0.497961, 5.93723, 8.1972
0.976006, 0.536266, 5.97553, 7.73755
1.144, 0.57457, 5.78401, 7.69924
1.25201, 0.383047, 5.93723, 8.23551
1.359, 0.344742, 5.89892, 7.12467
1.466, 0.459656, 5.82231, 7.69924
1.57401, 0.306437, 5.55418, 8.04398
1.681, 0.421352, 5.47757, 8.12059
1.789, 0.229828, 5.7457, 7.62263
1.897, 0.57457, 5.86062, 7.81416
2.00401, 0.421352, 6.05214, 7.69924
2.112, 0.497961, 5.51587, 8.00568
2.219, 0.421352, 5.7457, 7.92907
2.327, 0.497961, 5.55418, 7.77585
2.43501, 0.536266, 5.82231, 7.69924
2.54401, 0.459656, 5.66909, 7.89076
2.652, 0.459656, 5.89892, 7.85246
2.758, 0.344742, 5.78401, 7.77585
2.866, 0.306437, 5.93723, 7.58433
2.973, 0.344742, 5.78401, 7.81416
