Time,ax,ay,az
0.17099, 0.65118, 1.45558, 9.806
0.278992, 0.191523, 1.95354, 9.99752
0.385986, 0.881008, 0.881008, 9.99752
0.492996, 0.612875, 1.80032, 9.95922
0.600998, 0.727789, 2.60472, 9.88261
0.707993, 0.995922, 2.41319, 10.189
0.814987, 1.34066, 2.56641, 9.34634
0.921997, 1.03423, 2.33659, 9.42295
1.02899, 1.03423, 2.79624, 9.34634
1.13699, 0.881008, 2.4515, 9.30804
1.24399, 0.804398, 2.87285, 9.49956
1.35199, 0.383047, 3.02607, 9.30804
1.45799, 0.229828, 2.41319, 9.42295
1.56599, 0.842703, 2.83455, 9.15482
1.73399, 0.804398, 2.64302, 9.26973
1.84099, 0.229828, 3.14098, 9.15482
1.948, 0.383047, 2.64302, 9.69109
2.056, 0.497961, 2.60472, 9.30804
2.16199, 0.497961, 2.4515, 9.15482
2.269, 0.459656, 2.79624, 9.26973
2.37599, 0.421352, 2.60472, 9.30804
2.48399, 0.57457, 2.52811, 9.61448
2.59099, 0.497961, 2.29828, 9.26973
2.698, 0.306437, 2.4898, 9.34634
2.806, 0.383047, 2.71963, 9.03991
2.91299, 0.57457, 2.18337, 9.30804
