Time,ax,ay,az
0.171997, -0.153219, 2.75794, 8.96329
0.279999, -0.459656, 2.83455, 9.07821
0.386993, -0.536266, 2.91116, 9.19312
0.493988, -0.344742, 2.79624, 9.42295
0.601013, -0.383047, 2.94946, 8.96329
0.709015, -0.229828, 2.71963, 9.07821
0.81601, -0.383047, 2.98777, 9.53786
0.923004, -0.344742, 3.10268, 8.96329
1.03101, -0.153219, 2.60472, 9.49956
1.13699, -0.306437, 2.71963, 9.8443
1.245, -0.344742, 2.87285, 9.11651
1.35199, -0.306437, 3.06437, 8.88668
1.45999, -0.229828, 2.71963, 9.26973
1.56702, -0.306437, 2.98777, 9.26973
1.73801, -0.344742, 2.91116, 9.07821
1.845, -0.383047, 2.94946, 8.84838
1.952, -0.689484, 3.02607, 9.38465
2.05899, -0.229828, 2.91116, 9.49956
2.16699, -0.459656, 3.06437, 9.53786
2.27399, -0.306437, 2.83455, 9.38465
2.38101, -0.383047, 2.83455, 9.65278
2.48901, -0.421352, 3.21759, 9.0016
2.59601, -0.57457, 2.87285, 9.38465
2.703, -0.229828, 2.71963, 9.23143
2.81, -0.459656, 2.87285, 9.61448
2.918, -0.344742, 2.98777, 9.38465
