Time,ax,ay,az
0.171997, 0.306437, 2.4515, -7.62263
0.279999, -2.4515, 3.2942, -8.61855
0.385986, -2.56641, 3.14098, -8.31211
0.493988, -2.29828, 2.87285, -8.54194
0.600998, -2.33659, 2.87285, -7.89076
0.709, -2.33659, 2.71963, -7.92907
0.815994, -2.37489, 2.98777, -8.58025
0.922989, -2.10676, 2.83455, -8.35042
1.03, -1.87693, 2.87285, -7.46941
1.13699, -2.22167, 2.83455, -8.23551
1.245, -2.71963, 3.2942, -8.61855
1.35199, -2.33659, 2.98777, -8.27381
1.45999, -2.25998, 2.71963, -8.23551
1.56699, -2.56641, 2.79624, -8.61855
1.73499, -2.25998, 2.98777, -8.23551
1.842, -2.22167, 2.68133, -7.77585
1.94899, -2.68133, 3.02607, -8.27381
2.056, -2.79624, 3.14098, -8.38873
2.16399, -2.4515, 3.02607, -8.23551
2.271, -2.10676, 2.71963, -7.12467
2.37799, -2.29828, 2.03015, -7.73755
2.48599, -2.87285, 3.02607, -8.65686
2.59299, -2.33659, 3.02607, -8.31211
2.7, -2.4515, 2.98777, -8.1589
2.80699, -2.37489, 2.87285, -8.31211
2.91499, -2.79624, 2.91116, -8.12059
