Time,ax,ay,az
0.175018, -0.306437, 3.14098, 8.84838
0.28302, -0.766094, 2.98777, 9.69109
0.389008, -0.536266, 3.06437, 9.03991
0.496002, -0.344742, 3.14098, 9.30804
0.604004, -0.766094, 3.21759, 8.96329
0.710999, -0.612875, 3.10268, 9.46126
0.819, -0.421352, 2.98777, 9.11651
0.925995, -0.65118, 3.21759, 9.57617
1.034, -0.842703, 3.17929, 9.26973
1.14001, -0.689484, 3.33251, 9.11651
1.24701, -0.344742, 3.33251, 9.34634
1.35501, -0.57457, 3.2559, 8.88668
1.46201, -0.536266, 2.98777, 9.0016
1.57001, -0.229828, 3.2559, 9.11651
1.73801, -0.229828, 3.17929, 9.15482
1.845, -0.57457, 3.21759, 9.46126
1.952, -0.383047, 3.06437, 8.54194
2.05902, -0.804398, 3.14098, 9.07821
2.16602, -0.766094, 3.37081, 8.92499
2.27402, -0.766094, 3.10268, 9.46126
2.38101, -0.421352, 3.17929, 9.38465
2.48901, -0.536266, 3.02607, 9.19312
2.59601, -0.612875, 3.21759, 9.11651
2.703, -0.689484, 3.02607, 9.23143
2.81, -0.536266, 3.21759, 8.96329
2.91699, -0.612875, 3.2559, 8.96329
