Time,ax,ay,az
0.171997, -0.727789, 3.10268, 9.15482
0.279999, -0.65118, 3.2559, 8.92499
0.386993, -0.497961, 3.17929, 8.92499
0.493988, -0.766094, 3.10268, 9.49956
0.600983, -0.612875, 3.2559, 9.19312
0.708984, -0.57457, 3.2942, 9.19312
0.815979, -0.612875, 3.17929, 9.15482
0.923004, -0.727789, 3.14098, 9.19312
1.03101, -0.65118, 3.17929, 9.19312
1.138, -0.57457, 3.21759, 9.03991
1.245, -0.689484, 3.48573, 8.65686
1.35199, -0.459656, 3.17929, 8.88668
1.45999, -0.383047, 3.10268, 9.03991
1.56699, -0.536266, 3.17929, 9.07821
1.73499, -0.842703, 3.10268, 9.19312
1.84198, -0.65118, 3.2559, 9.72939
1.94998, -0.612875, 3.17929, 8.96329
2.05701, -0.536266, 3.17929, 9.34634
2.164, -0.804398, 3.17929, 9.19312
2.271, -0.57457, 3.06437, 8.81008
2.37799, -0.727789, 3.33251, 9.26973
2.48599, -0.804398, 3.17929, 8.65686
2.59299, -0.57457, 3.17929, 9.23143
2.70099, -0.612875, 3.21759, 9.11651
2.80798, -0.766094, 2.98777, 9.30804
2.91501, -0.689484, 3.33251, 9.23143
