Time,ax,ay,az
0.162994, -1.37897, -0.766094, 8.65686
0.271973, -0.459656, -1.26405, 9.806
0.377991, 0.153219, -3.10268, 10.4572
0.485992, -2.41319, 2.33659, 7.69924
0.59198, -2.22167, -4.903, 12.4873
0.698975, -3.2942, 5.43926, 9.03991
0.806976, -1.91523, 4.36673, 10.2657
0.913971, 0.957617, 3.67725, 10.2273
1.02197, 0.421352, 3.60064, 10.5338
1.129, 0.957617, -2.71963, 10.8402
1.237, -0.612875, -2.60472, 9.42295
1.34399, -1.41727, -2.37489, 7.69924
1.45099, -2.83455, -2.14506, 7.77585
1.55899, -0.957617, -1.37897, 7.27789
1.72198, -2.25998, -0.881008, 8.73347
1.82898, -2.10676, -0.65118, 8.81008
1.93698, -3.63894, 0.153219, 8.54194
2.04398, -3.40912, 0.114914, 6.5501
2.15198, -0.268133, -0.612875, 8.61855
2.25897, -1.57049, -0.689484, 9.99752
2.366, -1.03423, 0.191523, 11.4148
2.474, -0.689484, 0.114914, 9.72939
2.57999, -1.45558, 0.153219, 9.72939
2.68799, -2.52811, 0.268133, 8.96329
2.79599, -2.4898, 1.37897, 9.26973
2.90298, -0.459656, 0.842703, 9.53786
