Time,ax,ay,az
0.164001, 3.06437, -0.57457, 9.30804
0.272003, 2.4515, -2.41319, 11.8745
0.378021, 2.37489, -5.63079, 9.61448
0.486023, 2.10676, -6.97145, 8.12059
0.593018, 0.0383047, -6.58841, 9.8443
0.701019, -3.02607, -4.21351, 7.69924
0.808014, -3.17929, -3.48573, 7.16298
0.916016, -3.2559, -1.49388, 6.66501
1.02301, -4.40504, -1.68541, 5.97553
1.129, -4.29012, -1.68541, 7.66094
1.237, -6.47349, -0.65118, 7.12467
1.34402, -5.20944, -1.22575, 8.1589
1.45203, -5.7074, -0.421352, 8.1589
1.55801, -4.0603, -0.421352, 7.66094
1.72202, -3.37081, -0.114914, 8.58025
1.83002, -2.91116, -0.191523, 8.27381
1.93701, -3.2942, 0.612875, 7.04806
2.04401, -1.99184, 0.612875, 7.89076
2.15201, -2.4515, -0.114914, 11.0701
2.259, -0.766094, 0.459656, 8.38873
2.367, -0.497961, -0.114914, 8.81008
2.47302, -2.60472, 0.0, 9.42295
2.58102, -1.57049, 0.0766094, 9.34634
2.68701, -2.18337, -0.0766094, 9.26973
2.79401, -2.25998, 0.0766094, 8.81008
2.90201, -2.25998, -0.191523, 8.92499
