Time,ax,ay,az
0.166, 2.64302, 0.497961, 9.38465
0.274002, 3.48573, -0.536266, 9.34634
0.380997, 2.4515, -1.30236, 10.8019
0.487991, 2.29828, -1.76202, 10.1124
0.595001, 2.68133, -4.13691, 9.65278
0.701996, -0.612875, -3.75386, 11.5297
0.809998, -4.40504, -5.7074, 7.20128
0.917999, -4.48165, -3.83047, 8.23551
1.02499, -3.60064, -2.22167, 7.77585
1.132, -1.6471, -0.881008, 7.08637
1.23999, -1.99184, -1.26405, 8.38873
1.347, -3.2559, -2.37489, 9.95922
1.45399, -1.6471, -0.57457, 8.23551
1.562, -2.22167, -0.153219, 8.61855
1.72701, -2.41319, -0.153219, 7.69924
1.83299, -1.91523, 0.0766094, 7.08637
1.94099, -3.52403, 0.229828, 10.4572
2.048, -3.02607, 0.191523, 9.26973
2.15599, -3.67725, 0.57457, 8.42703
2.263, -3.44742, 0.0383047, 8.92499
2.37, -3.52403, -0.0766094, 9.19312
2.479, -3.06437, 0.114914, 8.77177
2.58499, -2.91116, 0.306437, 9.0016
2.69299, -3.21759, 0.0766094, 8.61855
2.8, -3.2942, 0.191523, 8.73347
2.908, -2.87285, 0.0766094, 9.23143
