Time,ax,ay,az
0.164001, -0.881008, -0.612875, 9.95922
0.272003, 2.91116, 0.191523, 9.26973
0.378998, 6.28197, -0.383047, 9.34634
0.487, 4.02199, -2.14506, 11.5297
0.593994, 4.74978, -5.24774, 7.85246
0.701004, 4.82639, -4.55826, 9.806
0.809006, -1.37897, -4.74978, 7.85246
0.916, -1.6471, -2.56641, 8.04398
1.024, -3.71555, -1.95354, 7.12467
1.13, -3.2559, -2.18337, 6.35858
1.23799, -2.94946, -2.25998, 7.58433
1.345, -2.10676, -2.75794, 8.42703
1.452, -2.29828, -2.14506, 9.23143
1.55901, -2.4898, -2.4515, 9.19312
1.72299, 0.306437, -1.76202, 8.23551
1.83, -0.114914, -0.995922, 8.1589
1.938, -1.57049, -1.68541, 9.42295
2.045, -2.18337, -0.459656, 8.96329
2.153, -2.33659, -0.268133, 10.8019
2.25999, -0.57457, -0.459656, 9.07821
2.367, -1.07253, -0.306437, 9.34634
2.47501, -1.34066, 0.766094, 9.15482
2.582, -0.766094, 0.459656, 9.42295
2.689, 0.65118, -0.0383047, 9.19312
2.79601, -0.0383047, 0.57457, 8.84838
2.90399, -0.804398, 0.65118, 9.88261
