Time,ax,ay,az
0.224014, 4.97961, -0.268133, 8.65686
0.331009, 4.51995, -0.57457, 9.19312
0.438004, 4.0603, -0.957617, 9.11651
0.545013, 3.67725, -0.919312, 10.2273
0.652008, 3.21759, -3.90708, 9.53786
0.76001, 2.56641, -4.59656, 7.46941
0.867004, -4.44334, -4.67317, 6.74162
0.975006, -7.62263, -5.05622, 7.73755
1.082, -4.44334, -2.33659, 6.93315
1.18901, -4.29012, -0.612875, 7.08637
1.29701, -4.51995, -0.383047, 8.31211
1.40401, -4.44334, -0.153219, 8.1972
1.51201, -3.94538, -0.536266, 8.08229
1.619, -3.94538, -0.881008, 7.81416
1.72601, -3.94538, -0.459656, 7.96737
1.83501, -3.17929, -0.766094, 8.31211
1.94299, -3.52403, -0.114914, 8.50364
2.052, -2.79624, -0.0383047, 8.08229
2.16, -1.99184, -0.0766094, 9.11651
2.26801, -4.02199, 0.153219, 9.92091
2.37701, -3.37081, 0.191523, 8.69516
2.48502, -3.02607, 0.344742, 8.84838
2.59399, -3.37081, 0.497961, 9.26973
2.703, -3.48573, 0.497961, 8.42703
2.80899, -3.71555, 0.65118, 8.73347
2.91699, -3.56234, 0.804398, 8.54194
