Time,ax,ay,az
0.164001, -2.25998, -0.727789, 10.304
0.270996, 4.36673, -0.957617, 11.4148
0.378021, 2.4515, -2.75794, 10.0741
0.486023, -1.99184, -2.56641, 10.5338
0.593018, -2.06845, -2.33659, 7.62263
0.701019, -2.03015, -0.995922, 6.47349
0.807007, -3.94538, -1.76202, 6.77993
0.914001, -2.87285, -0.459656, 6.85654
1.022, -3.06437, -0.0383047, 7.3545
1.129, -2.91116, 0.536266, 7.08637
1.237, -2.83455, 0.919312, 7.77585
1.34302, -2.60472, 0.459656, 9.03991
1.45102, -2.03015, 0.0766094, 9.46126
1.55801, -2.83455, 0.0766094, 10.1124
1.72, -2.75794, 0.0766094, 8.46534
1.827, -1.91523, -0.268133, 9.03991
1.935, -1.6088, -0.0383047, 9.0016
2.04202, -1.99184, 0.0766094, 9.76769
2.14999, -2.06845, -0.0766094, 9.42295
2.25702, -1.34066, -0.114914, 9.53786
2.36502, -1.6471, 0.727789, 8.08229
2.47202, -2.10676, 0.421352, 9.49956
2.57901, -1.18745, 0.612875, 8.96329
2.686, -2.10676, 0.612875, 9.0016
2.793, -1.83862, 0.57457, 9.23143
2.901, -1.76202, 0.268133, 9.30804
