Time,ax,ay,az
0.172974, 0.0, -0.344742, 9.34634
0.279999, -0.229828, -0.497961, 9.46126
0.388, -0.153219, -0.229828, 9.11651
0.494995, 0.306437, -0.459656, 9.49956
0.602997, -0.0766094, -0.421352, 9.72939
0.709991, -0.0766094, -0.536266, 9.38465
0.817993, 0.229828, -0.268133, 9.57617
0.924988, -0.114914, -0.383047, 9.49956
1.03198, 0.0766094, -0.383047, 9.8443
1.13998, -0.153219, -0.536266, 9.53786
1.24698, 0.0383047, -0.344742, 9.11651
1.35498, 0.0383047, -0.383047, 9.38465
1.46198, 0.0383047, -0.383047, 9.65278
1.629, 0.0, -0.268133, 9.8443
1.737, -0.114914, -0.383047, 9.88261
1.84399, -0.0766094, -0.268133, 9.61448
1.95099, 0.0383047, -0.421352, 9.8443
2.05899, 0.0766094, -0.459656, 9.57617
2.16599, 0.229828, -0.497961, 9.46126
2.27399, 0.0, -0.344742, 9.23143
2.38098, -0.0383047, -0.421352, 9.57617
2.48798, 0.0, -0.459656, 9.46126
2.59598, 0.191523, -0.459656, 9.23143
2.703, -0.0766094, -0.383047, 9.30804
2.81097, -0.0766094, -0.306437, 9.46126
2.918, -0.114914, -0.344742, 9.69109
