Time,ax,ay,az
0.166016, 0.114914, -0.421352, 9.42295
0.27301, 0.153219, -0.306437, 9.61448
0.380981, 0.0, -0.344742, 9.53786
0.487976, 0.153219, -0.229828, 9.19312
0.594971, -0.191523, -0.421352, 9.46126
0.703003, -0.0383047, -0.306437, 9.34634
0.809998, -0.114914, -0.421352, 9.38465
0.919006, 0.114914, -0.383047, 9.53786
1.02502, 0.0383047, -0.344742, 9.806
1.13202, 0.0766094, -0.383047, 9.76769
1.23999, -0.114914, -0.344742, 9.806
1.34698, 0.229828, -0.306437, 9.65278
1.45599, -0.0383047, -0.383047, 9.65278
1.625, 0.268133, -0.229828, 9.61448
1.73297, 0.0766094, -0.421352, 9.88261
1.83899, 0.229828, -0.344742, 9.46126
1.94702, -0.114914, -0.306437, 9.46126
2.05402, 0.0766094, -0.383047, 9.57617
2.16199, -0.0383047, -0.383047, 9.8443
2.26898, 0.0, -0.421352, 9.806
2.37701, -0.153219, -0.459656, 9.34634
2.48401, 0.0383047, -0.421352, 9.53786
2.59198, -0.0766094, -0.383047, 9.69109
2.69897, 0.0, -0.344742, 9.34634
2.80597, -0.229828, -0.306437, 9.53786
2.914, 0.0383047, -0.344742, 9.88261
