Time,ax,ay,az
0.230957, -0.57457, -0.459656, 9.61448
0.337952, 0.306437, -0.268133, 9.38465
0.444946, 0.229828, -0.268133, 9.72939
0.552979, 0.114914, -0.306437, 9.53786
0.659973, 0.0766094, -0.459656, 9.38465
0.767944, 0.0383047, -0.344742, 9.57617
0.875977, 0.114914, -0.383047, 9.30804
0.981995, 0.114914, -0.268133, 9.49956
1.08997, -0.0383047, -0.229828, 9.42295
1.19696, 0.114914, -0.306437, 9.46126
1.30499, 0.153219, -0.191523, 9.69109
1.41199, 0.153219, -0.229828, 9.46126
1.51996, 0.114914, -0.306437, 9.46126
1.62695, -0.0383047, -0.344742, 9.88261
1.73499, 0.0383047, -0.421352, 9.34634
1.84399, 0.114914, -0.229828, 9.49956
1.95197, 0.114914, -0.344742, 9.69109
2.06097, 0.0383047, -0.344742, 9.38465
2.16895, 0.153219, -0.306437, 9.806
2.27698, 0.114914, -0.344742, 9.38465
2.38599, -0.114914, -0.306437, 9.46126
2.49396, 0.0766094, -0.268133, 9.53786
2.60297, 0.0766094, -0.344742, 9.49956
2.70996, 0.0766094, -0.268133, 9.46126
2.81799, 0.0, -0.383047, 9.61448
2.92499, -0.0766094, -0.383047, 9.19312
