Time,ax,ay,az
0.169006, -0.0383047, -0.497961, 9.38465
0.277039, 0.229828, -0.497961, 9.38465
0.38501, -0.153219, -0.536266, 9.38465
0.491028, 0.114914, -0.306437, 9.65278
0.598999, 0.268133, -0.383047, 9.65278
0.705994, 0.114914, -0.268133, 9.65278
0.814026, 0.0766094, -0.383047, 9.46126
0.921997, 0.153219, -0.344742, 9.806
1.02899, 0.153219, -0.383047, 9.57617
1.13599, 0.114914, -0.306437, 9.99752
1.24304, -0.0383047, -0.383047, 9.26973
1.35101, 0.0383047, -0.344742, 9.46126
1.45801, 0.0383047, -0.383047, 9.61448
1.625, 0.0383047, -0.268133, 9.57617
1.73303, 0.0766094, -0.383047, 9.46126
1.84003, 0.114914, -0.268133, 9.88261
1.948, 0.0, -0.497961, 9.30804
2.05499, -0.114914, -0.229828, 9.57617
2.16199, -0.153219, -0.344742, 9.46126
2.27002, -0.114914, -0.229828, 9.46126
2.37701, -0.114914, -0.229828, 9.72939
2.48499, -0.421352, 0.383047, 10.7636
2.59204, -1.53219, 0.114914, 10.5721
2.69904, -0.689484, -0.995922, 9.95922
2.80701, 0.497961, -1.49388, 9.72939
2.914, -0.114914, -0.383047, 9.72939
