Time,ax,ay,az
0.169922, 0.191523, -0.344742, 9.38465
0.276978, 0.114914, -0.344742, 9.38465
0.38501, 0.0766094, -0.383047, 9.38465
0.491943, -0.0766094, -0.383047, 9.88261
0.598999, 0.114914, -0.344742, 9.26973
0.706909, 0.0766094, -0.497961, 9.72939
0.813965, -0.0383047, -0.421352, 9.53786
0.920898, 0.0383047, -0.306437, 9.69109
1.02893, 0.153219, -0.306437, 9.76769
1.13599, 0.0383047, -0.383047, 9.26973
1.245, 0.0766094, -0.344742, 9.49956
1.35095, 0.0383047, -0.268133, 9.26973
1.45898, -0.0766094, -0.306437, 9.49956
1.6239, 0.153219, -0.306437, 9.53786
1.73096, 0.114914, -0.268133, 9.30804
1.83801, 0.153219, -0.421352, 9.42295
1.94592, 0.0383047, -0.306437, 9.76769
2.05298, 0.0383047, -0.344742, 9.57617
2.16101, -0.153219, -0.383047, 9.30804
2.26794, 0.0383047, -0.344742, 9.26973
2.37598, -1.03423, -0.57457, 10.4572
2.48401, -0.459656, -0.497961, 9.806
2.58997, 0.306437, -0.383047, 9.34634
2.698, 0.268133, -0.306437, 9.42295
2.80493, 0.383047, -0.229828, 9.57617
2.91296, -0.0383047, -0.268133, 9.23143
