Time,ax,ay,az
0.164001, -0.689484, 0.497961, 9.30804
0.269989, -0.612875, 0.689484, 9.49956
0.376999, -0.612875, 0.421352, 9.42295
0.485001, -0.689484, 0.421352, 9.26973
0.590988, -0.612875, 0.689484, 9.26973
0.697998, -0.766094, 0.383047, 9.26973
0.804001, -0.727789, 0.689484, 9.38465
0.910995, -0.383047, 0.57457, 9.11651
1.017, -0.65118, 0.65118, 9.15482
1.12399, -0.689484, 0.459656, 9.65278
1.23, -0.727789, 0.57457, 9.15482
1.336, -0.727789, 0.497961, 9.30804
1.444, -0.57457, 0.459656, 9.30804
1.54999, -1.03423, 0.421352, 9.34634
1.715, -0.65118, 0.612875, 9.19312
1.823, -0.727789, 0.459656, 8.81008
1.92999, -0.57457, 0.612875, 9.53786
2.03699, -0.65118, 0.536266, 9.15482
2.144, -0.612875, 0.497961, 8.96329
2.25099, -0.65118, 0.766094, 9.11651
2.35899, -0.459656, 0.536266, 9.26973
2.46599, -0.804398, 0.421352, 9.15482
2.573, -0.612875, 0.57457, 9.03991
2.67999, -0.766094, 0.536266, 9.23143
2.78799, -0.65118, 0.536266, 9.19312
2.89499, -0.65118, 0.689484, 9.26973
