Time,ax,ay,az
0.162003, -0.727789, 0.497961, 9.46126
0.268005, -0.497961, 0.804398, 8.96329
0.375999, -0.612875, 0.459656, 9.0016
0.483002, -0.689484, 0.57457, 9.46126
0.589005, -0.65118, 0.65118, 9.69109
0.697006, -0.65118, 0.536266, 9.42295
0.804001, -0.536266, 0.383047, 9.57617
0.912003, -0.459656, 0.497961, 9.34634
1.019, -0.497961, 0.383047, 9.46126
1.126, -0.57457, 0.344742, 9.49956
1.233, -0.689484, 0.383047, 9.15482
1.341, -0.65118, 0.421352, 9.30804
1.44801, -0.65118, 0.383047, 9.15482
1.555, -0.536266, 0.268133, 9.30804
1.723, -0.65118, 0.421352, 9.19312
1.831, -0.65118, 0.268133, 9.34634
1.937, -0.689484, 0.536266, 9.15482
2.04401, -0.65118, 0.268133, 9.07821
2.151, -0.727789, 0.536266, 9.19312
2.258, -0.842703, 0.459656, 9.49956
2.367, -0.65118, 0.421352, 9.26973
2.473, -0.881008, 0.421352, 8.96329
2.581, -0.727789, 0.306437, 8.77177
2.688, -0.766094, 0.459656, 9.07821
2.79501, -0.612875, 0.421352, 9.42295
2.902, -0.727789, 0.383047, 9.46126
