Time,ax,ay,az
0.162994, -0.919312, 0.57457, 8.88668
0.27002, -0.919312, 0.536266, 8.84838
0.378021, -0.919312, 0.689484, 9.42295
0.485016, -0.881008, 0.612875, 9.19312
0.594025, -0.881008, 0.612875, 8.77177
0.700012, -0.919312, 0.57457, 9.61448
0.808014, -0.842703, 0.766094, 9.26973
0.916016, -0.919312, 0.689484, 9.07821
1.022, -1.22575, 0.612875, 8.96329
1.13, -0.995922, 0.65118, 8.88668
1.237, -1.07253, 0.65118, 9.23143
1.345, -0.995922, 0.536266, 9.07821
1.45102, -0.766094, 0.689484, 9.72939
1.55902, -0.842703, 0.842703, 9.03991
1.72202, -0.842703, 0.804398, 9.26973
1.82901, -0.919312, 0.65118, 9.26973
1.93701, -1.07253, 0.612875, 9.34634
2.04401, -0.995922, 0.536266, 9.34634
2.15002, -0.689484, 0.65118, 9.34634
2.258, -0.919312, 0.612875, 8.84838
2.36502, -1.03423, 0.612875, 9.34634
2.47302, -0.919312, 0.65118, 8.69516
2.58002, -1.07253, 0.65118, 9.30804
2.68701, -0.957617, 0.727789, 9.11651
2.79401, -0.881008, 0.65118, 9.42295
2.90002, -0.881008, 0.727789, 9.26973
