Time,ax,ay,az
0.160995, -0.383047, 0.842703, 9.42295
0.268997, -0.57457, 0.612875, 9.30804
0.375999, -0.497961, 0.727789, 9.19312
0.484001, -0.421352, 0.727789, 9.57617
0.591995, -0.306437, 0.65118, 9.38465
0.698997, -0.459656, 0.689484, 8.96329
0.806999, -0.727789, 0.689484, 9.23143
0.914001, -0.689484, 0.842703, 9.0016
1.022, -0.842703, 0.919312, 9.38465
1.129, -0.536266, 0.689484, 9.42295
1.235, -0.383047, 0.995922, 9.46126
1.342, -0.65118, 0.804398, 8.73347
1.448, -0.612875, 0.881008, 9.19312
1.556, -0.804398, 0.727789, 9.23143
1.722, -0.57457, 0.727789, 9.46126
1.829, -0.459656, 0.766094, 9.65278
1.937, -0.57457, 0.727789, 9.46126
2.044, -0.612875, 0.804398, 9.03991
2.151, -0.766094, 0.65118, 9.26973
2.259, -0.57457, 0.766094, 9.26973
2.366, -0.727789, 0.689484, 8.92499
2.474, -0.65118, 0.842703, 9.46126
2.581, -0.57457, 0.612875, 9.38465
2.689, -0.497961, 0.804398, 9.26973
2.796, -0.536266, 0.919312, 9.30804
2.903, -0.689484, 0.804398, 9.42295
