Time,ax,ay,az
0.16, -0.421352, 2.4898, 9.23143
0.267, -0.421352, 2.56641, 8.73347
0.375, -0.459656, 2.52811, 8.54194
0.482, -0.268133, 2.75794, 8.88668
0.59, -0.344742, 2.56641, 8.88668
0.698, -0.459656, 2.41319, 8.92499
0.805, -0.229828, 2.4898, 8.96329
0.913, -0.191523, 2.41319, 9.15482
1.02, -0.344742, 1.80032, 9.03991
1.128, -0.306437, 1.80032, 9.11651
1.235, -0.153219, 1.53219, 8.88668
1.342, -0.689484, 1.03423, 9.23143
1.45, -0.114914, 1.07253, 9.15482
1.556, -0.306437, 0.842703, 9.26973
1.664, -0.153219, 1.18745, 9.0016
1.828, -0.306437, 1.03423, 9.03991
1.935, -0.268133, 1.18745, 9.49956
2.043, -0.229828, 1.11084, 9.46126
2.149, -0.229828, 0.842703, 9.42295
2.256, -0.421352, 1.18745, 9.03991
2.364, -0.268133, 1.18745, 9.11651
2.471, -0.459656, 1.11084, 8.96329
2.579, -0.191523, 1.18745, 9.46126
2.686, -0.421352, 1.11084, 8.84838
2.794, -0.459656, 1.11084, 9.42295
2.901, -0.344742, 0.919312, 9.15482
