Time,ax,ay,az
0.16, -0.65118, 0.727789, 9.15482
0.267002, -0.57457, 1.11084, 8.92499
0.375, -0.881008, 1.26405, 9.19312
0.482002, -0.114914, 1.87693, 9.53786
0.589001, -0.229828, 1.18745, 8.92499
0.695, -0.344742, 1.14914, 9.57617
0.803001, -0.114914, 1.22575, 8.84838
0.91, -0.306437, 1.30236, 9.0016
1.017, -0.421352, 1.26405, 9.0016
1.124, -0.612875, 1.34066, 9.34634
1.231, -0.383047, 1.30236, 8.92499
1.339, -0.383047, 1.34066, 9.23143
1.446, -0.383047, 1.11084, 8.77177
1.554, -0.344742, 1.07253, 9.34634
1.661, -0.344742, 1.03423, 9.23143
1.827, -0.57457, 0.995922, 9.19312
1.934, -0.383047, 1.11084, 9.15482
2.041, -0.536266, 1.22575, 9.19312
2.149, -0.383047, 1.11084, 9.34634
2.257, -0.497961, 1.14914, 9.15482
2.363, -0.459656, 1.18745, 9.26973
2.471, -0.536266, 1.22575, 9.38465
2.577, -0.497961, 0.995922, 8.88668
2.683, -0.383047, 1.03423, 9.38465
2.791, -0.344742, 0.995922, 9.30804
2.898, -0.612875, 0.957617, 9.19312
