Time,ax,ay,az
0.171005, -0.268133, 0.0766094, 9.23143
0.278, 0.306437, -0.0766094, 10.1124
0.386002, -0.0766094, -0.0383047, 9.61448
0.492996, -0.191523, 0.153219, 9.806
0.600998, -0.0766094, -0.0383047, 10.0358
0.708008, 0.153219, -0.0766094, 9.72939
0.81601, 0.153219, -0.153219, 9.26973
0.923004, 0.191523, 0.0383047, 9.99752
1.03, -0.114914, -0.114914, 9.53786
1.138, 0.114914, 0.0, 9.95922
1.244, 0.0, 0.0, 9.806
1.35201, 0.0, 0.153219, 9.72939
1.459, -0.191523, 0.153219, 9.92091
1.567, -0.191523, -0.153219, 9.8443
1.731, -0.191523, 0.0383047, 9.88261
1.838, 0.229828, -0.0383047, 9.57617
1.94501, 0.114914, -0.0383047, 9.8443
2.05301, 0.191523, 0.0766094, 9.806
2.16, 0.0766094, 0.153219, 9.69109
2.26801, 0.229828, 0.153219, 9.46126
2.37401, 0.229828, 0.114914, 9.99752
2.48201, 0.153219, -0.0383047, 9.69109
2.589, 0.153219, 0.0, 9.95922
2.696, 0.0, 0.114914, 9.69109
2.804, 0.0766094, 0.229828, 9.61448
2.911, 0.114914, -0.114914, 9.99752
