Time,ax,ay,az
0.103996, 1.30236, -0.766094, 10.304
0.212997, -0.0766094, 0.344742, 9.15482
0.320999, 0.229828, -0.0383047, 9.8443
0.429001, 0.0383047, -0.191523, 10.1507
0.538002, 0.114914, -0.306437, 10.0741
0.645996, -0.497961, 0.0383047, 9.65278
0.754997, 0.191523, -0.229828, 9.61448
0.862999, -0.344742, 0.0, 9.65278
0.971001, 0.0, 0.0383047, 9.69109
1.079, -0.497961, -0.153219, 9.46126
1.186, 0.804398, 0.0, 9.49956
1.294, 0.268133, 0.306437, 9.38465
1.401, -0.229828, -0.153219, 9.95922
1.509, -0.497961, -0.191523, 9.8443
1.616, 0.114914, -0.229828, 10.2657
1.724, -0.0383047, -0.114914, 9.0016
1.833, -0.114914, -0.268133, 10.2273
1.941, -0.0383047, -0.153219, 9.95922
2.05, 0.191523, 0.57457, 9.65278
2.158, 0.114914, -0.191523, 9.23143
2.266, 0.229828, 0.153219, 9.46126
2.375, -0.0383047, -0.229828, 9.57617
2.484, -0.153219, -0.0766094, 10.304
2.591, -0.268133, -0.229828, 9.72939
2.698, -0.459656, 0.0383047, 9.92091
2.805, -0.229828, -0.114914, 10.1507
2.913, -0.0766094, -0.0383047, 10.2657
