Time,ax,ay,az
0.105, -0.114914, -0.268133, 10.3423
0.213001, -0.229828, -0.191523, 9.65278
0.321003, 0.0, -0.0383047, 9.88261
0.43, 0.0, -1.18745, 9.57617
0.538002, 0.229828, -0.536266, 9.65278
0.646999, -0.0383047, -0.0766094, 10.687
0.755001, -0.0766094, -0.459656, 9.15482
0.863003, -0.191523, -0.0383047, 10.5721
0.972, 0.727789, -0.57457, 8.23551
1.079, -0.191523, -0.114914, 9.69109
1.187, -0.421352, -0.536266, 9.72939
1.294, -0.497961, 0.153219, 9.76769
1.402, -0.57457, -0.957617, 9.8443
1.509, -0.957617, -0.421352, 10.2657
1.616, -0.459656, -0.689484, 9.92091
1.725, 0.0383047, -0.536266, 9.23143
1.833, -0.191523, -0.612875, 9.34634
1.942, -0.421352, -0.612875, 10.3806
2.05, -0.612875, -0.344742, 10.0358
2.158, -0.383047, -0.344742, 9.99752
2.267, 0.229828, -1.37897, 9.72939
2.375, 0.114914, -0.268133, 10.0741
2.484, -0.306437, -0.689484, 10.189
2.591, -0.766094, -0.229828, 10.1124
2.698, -0.536266, -0.497961, 10.4189
2.806, -0.421352, -0.383047, 9.11651
2.913, -0.65118, -0.57457, 9.38465
