Time,ax,ay,az
0.167999, 0.229828, 0.191523, 8.92499
0.275009, 0.497961, 0.0, 9.95922
0.383011, 0.497961, 0.0383047, 9.72939
0.490005, 0.383047, 0.114914, 9.53786
0.598007, 0.229828, 0.306437, 9.49956
0.705002, 0.459656, 0.0766094, 9.8443
0.813004, 0.306437, 0.229828, 9.76769
0.919998, 0.344742, 0.268133, 9.69109
1.02701, 0.344742, 0.191523, 9.61448
1.13501, 0.344742, 0.344742, 9.65278
1.242, 0.383047, 0.191523, 9.806
1.35001, 0.344742, 0.268133, 9.72939
1.457, 0.306437, 0.268133, 9.99752
1.565, 0.536266, 0.268133, 9.92091
1.73001, 0.459656, 0.191523, 9.69109
1.83701, 0.421352, 0.229828, 9.57617
1.944, 0.344742, 0.268133, 9.72939
2.052, 0.268133, 0.229828, 9.99752
2.159, 0.383047, 0.268133, 10.1124
2.267, 0.57457, 0.191523, 9.53786
2.37401, 0.497961, 0.306437, 9.57617
2.48201, 0.383047, 0.153219, 9.99752
2.588, 0.344742, 0.268133, 9.92091
2.69501, 0.344742, 0.268133, 9.69109
2.80301, 0.306437, 0.191523, 9.88261
2.91, 0.306437, 0.114914, 9.42295
