Time,ax,ay,az
0.169998, 0.536266, -0.114914, 9.23143
0.278, 0.421352, 0.153219, 9.76769
0.384995, 0.497961, 0.114914, 9.76769
0.492996, 0.229828, 0.114914, 10.2657
0.600006, 0.344742, -0.0383047, 9.92091
0.707993, 0.229828, 0.153219, 9.806
0.815002, 0.191523, 0.153219, 9.76769
0.921997, 0.229828, 0.114914, 9.46126
1.03, 0.229828, 0.191523, 9.95922
1.13699, 0.421352, 0.114914, 9.69109
1.245, 0.268133, 0.229828, 9.92091
1.351, 0.536266, 0.268133, 9.61448
1.459, 0.421352, 0.114914, 9.76769
1.56599, 0.383047, 0.229828, 9.38465
1.73399, 0.344742, 0.114914, 9.57617
1.841, 0.497961, 0.114914, 9.57617
1.948, 0.383047, 0.268133, 9.23143
2.05499, 0.383047, 0.153219, 9.69109
2.16299, 0.383047, 0.191523, 9.806
2.27, 0.344742, 0.153219, 9.72939
2.37801, 0.421352, 0.306437, 9.99752
2.485, 0.344742, 0.191523, 9.76769
2.592, 0.344742, 0.229828, 9.19312
2.7, 0.497961, 0.191523, 9.72939
2.80701, 0.383047, 0.229828, 9.61448
2.91499, 0.306437, 0.191523, 9.65278
