Time,ax,ay,az
0.167023, -0.344742, 0.306437, 10.189
0.274017, 2.83455, 0.229828, 19.9567
0.381012, 4.21351, -0.536266, 32.0227
0.489014, 4.29012, 1.34066, 2.25998
0.596008, 0.0, -0.306437, -0.0766094
0.70401, -0.306437, -0.191523, -0.57457
0.811005, -0.191523, -0.344742, 0.229828
0.919006, -0.229828, -0.229828, -0.191523
1.026, -0.191523, -0.306437, -0.191523
1.133, -0.191523, -0.344742, -0.57457
1.241, -0.153219, -0.306437, -0.191523
1.34802, -0.191523, -0.268133, 0.0766094
1.45602, -0.114914, -0.344742, 0.0383047
1.62302, 0.0383047, -0.344742, 0.421352
1.73001, 0.0, -13.4066, 24.9363
1.83701, 2.29828, -6.62671, 7.73755
1.94501, -0.459656, -4.17521, 8.23551
2.052, -0.0766094, -2.06845, 9.53786
2.16, -0.344742, -1.87693, 9.57617
2.267, -0.497961, -1.83862, 9.53786
2.375, -0.689484, -1.87693, 9.72939
2.48199, -0.57457, -2.03015, 9.76769
2.58902, -0.65118, -1.68541, 9.38465
2.69702, -1.30236, -3.17929, 9.72939
2.80402, -0.919312, -3.90708, 9.61448
2.91202, 0.344742, 1.87693, 10.6104
