Time,ax,ay,az
0.166992, 0.344742, 1.37897, 4.44334
0.273987, 3.40912, 0.497961, 11.7595
0.381989, 4.67317, 0.421352, 17.2754
0.488983, 3.60064, 1.18745, 25.3577
0.596985, 3.94538, -0.153219, 25.0513
0.70401, -0.344742, -0.0383047, 0.114914
0.811005, -0.114914, -0.766094, -0.0766094
0.919006, 0.0, -0.344742, -0.153219
1.026, -0.153219, -0.153219, -0.0766094
1.134, -0.0383047, -0.229828, 0.153219
1.241, -0.0766094, -0.153219, 0.306437
1.34799, -0.0766094, -0.344742, 0.306437
1.45599, -0.268133, -0.306437, -0.114914
1.62299, -0.306437, -0.191523, -0.153219
1.73001, -3.94538, 0.383047, -1.99184
1.83798, 4.25182, -0.919312, -1.6088
1.94501, 6.89484, -4.44334, 5.86062
2.052, 7.16298, 0.344742, 3.48573
2.159, 8.1972, 0.383047, 4.86469
2.26599, 8.08229, 0.153219, 5.20944
2.37299, 7.89076, 0.268133, 4.51995
2.48001, 11.7595, -1.49388, 6.89484
2.58798, 11.3382, 0.57457, 7.43111
2.69501, 9.11651, -0.229828, 0.229828
2.80301, 5.93723, 0.881008, 8.84838
2.91, 5.82231, -0.0383047, 9.72939
