Time,ax,ay,az
0.174011, -0.0383047, 0.65118, 8.46534
0.281006, -0.153219, 0.0, 11.3765
0.389038, 1.87693, -0.191523, 23.3659
0.496033, 2.4898, -0.344742, 21.2591
0.604004, -3.75386, -4.02199, 26.6601
0.710999, -0.229828, 0.0, -1.45558
0.817993, 0.229828, -0.306437, -0.0766094
0.926025, -0.191523, 0.344742, -0.689484
1.03302, -0.114914, -0.0383047, -0.727789
1.14099, 0.0, -0.153219, -0.536266
1.24805, -0.0766094, -0.268133, -0.612875
1.35504, 0.153219, -0.306437, -0.306437
1.46301, -0.0766094, -0.229828, -0.65118
1.62799, 28.7668, 58.4146, -56.8058
1.73505, -0.995922, -1.03423, 1.18745
1.84302, 0.995922, -0.344742, -0.919312
1.95001, 5.59248, 1.14914, -14.7856
2.05804, 4.25182, -3.10268, -12.9853
2.16504, 1.49388, -0.766094, -9.76769
2.27203, 1.37897, -0.727789, -9.65278
2.38, 1.53219, -0.919312, -10.189
2.487, 1.45558, -0.842703, -9.61448
2.59503, 1.6088, -0.842703, -9.95922
2.70203, 1.37897, -0.842703, -9.65278
2.81, 1.6088, -0.804398, -9.57617
2.91699, 1.53219, -0.842703, -9.72939
