Time,ax,ay,az
0.171997, -0.0383047, -0.421352, 8.31211
0.279053, 0.191523, -1.34066, 6.24366
0.387024, -1.11084, -0.421352, 10.304
0.494019, -0.344742, 0.689484, 15.8198
0.602051, -0.421352, -2.71963, 23.7106
0.709045, -1.83862, -3.06437, 20.6079
0.817017, -5.17113, 1.11084, 16.7391
0.924011, -5.63079, -0.421352, -0.65118
1.03101, 0.497961, -0.229828, -1.03423
1.13904, -0.57457, 0.0383047, 4.51995
1.245, 0.114914, -0.268133, -0.0766094
1.35303, 0.153219, -0.191523, 0.114914
1.46002, 0.114914, -0.344742, 0.229828
1.62604, 0.114914, -0.421352, 0.0383047
1.73401, 0.306437, -1.83862, 5.28605
1.841, -0.727789, 0.766094, -0.383047
1.948, 0.153219, -0.612875, 0.65118
2.05603, 2.03015, 10.4189, 7.23959
2.16302, 4.0986, 4.48165, 8.96329
2.271, 2.33659, 3.33251, 8.04398
2.37805, 2.75794, 3.21759, 8.73347
2.48505, 3.21759, 3.2942, 8.81008
2.59204, 2.98777, 3.06437, 8.77177
2.69904, 4.51995, 2.60472, 8.27381
2.80701, 4.29012, 2.60472, 9.15482
2.914, 3.75386, 2.60472, 8.00568
