Time,ax,ay,az
0.221008, -1.49388, -0.957617, 0.268133
0.328979, 0.0383047, 3.2559, -0.344742
0.435974, 0.957617, -0.268133, -0.65118
0.542969, -0.0383047, -0.191523, -0.191523
0.651001, -0.344742, -0.268133, 0.153219
0.756958, -0.0766094, -0.0766094, -0.229828
0.86499, -0.0766094, -0.114914, -0.421352
0.971985, -0.191523, -0.114914, -0.383047
1.07996, -0.0766094, -0.191523, -0.536266
1.18701, -2.10676, -1.07253, 0.536266
1.29401, -0.383047, 0.114914, 0.153219
1.40198, 21.8337, 3.02607, 2.37489
1.50897, 19.9567, -4.78809, 5.40096
1.677, 8.1589, -2.94946, 4.21351
1.78497, 8.42703, -2.83455, 3.98369
1.89197, 8.27381, -2.87285, 3.94538
1.99896, 8.27381, -2.87285, 4.13691
2.10596, 8.38873, -2.83455, 4.02199
2.21301, 8.35042, -2.83455, 4.48165
2.32098, 8.31211, -2.79624, 4.0986
2.42798, 8.31211, -2.71963, 3.94538
2.53601, 8.35042, -2.64302, 4.25182
2.64301, 8.31211, -2.94946, 4.0986
2.75, 8.42703, -2.68133, 4.0986
2.85797, 7.85246, -2.52811, 5.09452
2.96497, 8.00568, -3.56234, 4.40504
