Time,ax,ay,az
0.169983, 0.191523, -2.22167, 19.3822
0.276978, -4.0986, 0.57457, 29.2648
0.384949, -4.67317, -3.67725, 23.4425
0.492004, -4.71148, -0.0766094, -0.804398
0.598999, -0.114914, -0.114914, -0.57457
0.70697, -0.0766094, -0.114914, -0.114914
0.813965, -0.153219, -0.0766094, -0.344742
0.921997, -0.114914, -0.0766094, -0.153219
1.02899, -0.0766094, -0.153219, -0.344742
1.13599, 0.0, -0.0383047, -0.0766094
1.24396, 0.114914, 0.0, 0.0383047
1.35095, 0.114914, 0.0, 0.153219
1.45898, 1.34066, -0.65118, -1.11084
1.62201, 0.536266, -8.12059, 9.23143
1.729, 5.93723, 2.79624, 2.83455
1.83698, 5.66909, -0.919312, 6.35858
1.94397, 6.24366, -0.153219, 6.74162
2.052, 6.89484, -0.383047, 6.5118
2.159, 7.12467, -0.229828, 7.00976
2.26599, 7.00976, -0.459656, 6.85654
2.37396, 6.74162, -0.268133, 7.23959
2.48096, 7.08637, -0.344742, 7.23959
2.58899, 6.97145, -0.268133, 6.58841
2.69598, 6.97145, -0.268133, 7.00976
2.80298, 6.89484, -0.421352, 6.5118
2.91095, 6.66501, 0.114914, 6.93315
