Time,ax,ay,az
0.167999, 0.881008, -2.87285, 13.5982
0.274994, -0.842703, -2.52811, 23.5191
0.382019, 1.45558, 1.11084, 31.2566
0.490021, 1.91523, -4.17521, 9.49956
0.597015, 0.0383047, -0.229828, -0.153219
0.705017, 0.0766094, -0.229828, -0.268133
0.812012, 0.153219, -0.306437, 0.0766094
0.920013, -0.0766094, -0.153219, 0.0766094
1.02701, -0.0766094, -0.0766094, -0.229828
1.134, 0.0, -0.306437, 0.383047
1.242, 0.0766094, -0.191523, 0.344742
1.349, 0.191523, -0.153219, -0.114914
1.457, 15.6283, -1.68541, 12.6788
1.62, 15.0537, 1.26405, 14.5175
1.72702, 4.86469, 1.53219, 6.43519
1.83502, 7.62263, -8.42703, 3.48573
1.94202, 10.2273, 0.57457, 7.3928
2.04901, 5.55418, -0.306437, 9.57617
2.15701, 4.44334, -0.766094, 8.23551
2.26401, 2.52811, 0.191523, 7.16298
2.37201, -1.6471, 4.17521, 11.0317
2.479, -0.306437, -0.459656, 9.65278
2.58701, -3.21759, -0.191523, 9.19312
2.694, -1.22575, 0.153219, 10.9168
2.80099, 0.306437, -0.0766094, 9.76769
2.909, 1.41727, 0.229828, 9.07821
