Time,ax,ay,az
0.171997, 1.22575, -2.94946, 9.8443
0.279999, 2.75794, -3.67725, 14.8239
0.387024, 6.66501, -0.383047, 25.4726
0.495026, 1.30236, -7.08637, 36.581
0.60202, 2.71963, -0.229828, -0.306437
0.709015, 0.0, -0.114914, -0.268133
0.817017, 0.0383047, -0.153219, -0.153219
0.924011, -0.0383047, -0.114914, 0.191523
1.03201, -0.0766094, -0.229828, -0.229828
1.13901, -0.0383047, -0.114914, -0.114914
1.24701, -0.0766094, -0.0766094, -0.191523
1.354, 0.0, -0.229828, -0.0383047
1.46002, 0.153219, -0.344742, 0.344742
1.67502, -0.0383047, -0.421352, 38.6111
1.78302, -2.98777, -1.14914, 9.49956
1.89001, -0.65118, -0.229828, 8.77177
1.99802, -0.881008, -0.421352, 6.93315
2.10501, -1.03423, -0.612875, 10.0741
2.21201, -0.842703, 0.229828, 12.5256
2.32001, 2.56641, 3.98369, 13.7514
2.427, 5.55418, -1.18745, 9.57617
2.535, 1.14914, -2.33659, 7.89076
2.64102, -0.536266, -0.766094, 8.50364
2.74902, -1.99184, -2.83455, 7.23959
2.85602, 0.306437, -2.75794, 7.92907
2.96301, 2.18337, -4.97961, 7.16298
