Time,ax,ay,az
0.171997, 0.383047, -1.99184, 21.2974
0.279022, 0.0766094, -0.995922, 30.9502
0.386017, -0.0383047, -7.58433, 19.1523
0.494019, -0.689484, 0.114914, -0.497961
0.601013, -0.114914, 0.268133, -0.344742
0.709015, -0.0766094, 0.153219, -0.306437
0.81601, 0.114914, 0.153219, -0.344742
0.923004, 0.191523, 0.0, 0.191523
1.03101, -0.0383047, 0.0383047, 0.114914
1.138, 0.0766094, -0.191523, -0.191523
1.246, 0.0766094, -0.0383047, -0.0383047
1.35202, 0.0766094, 10.4189, 42.9779
1.46002, 14.9388, 1.18745, 29.5329
1.62802, 1.68541, 0.153219, 10.1507
1.73502, 3.33251, 0.0, 7.3545
1.84201, 2.25998, 0.459656, 8.12059
1.95001, 0.881008, 0.881008, 8.69516
2.05701, -0.229828, 2.29828, 9.34634
2.164, -1.18745, 1.18745, 10.4955
2.271, 1.95354, 0.306437, 6.93315
2.379, -9.07821, 0.383047, 8.81008
2.48602, -3.71555, 1.14914, 10.6487
2.59302, -2.25998, 0.919312, 8.84838
2.70102, -3.67725, 2.06845, 8.04398
2.80801, -2.60472, 2.14506, 12.449
2.91602, -0.229828, 2.03015, 8.31211
