Time,ax,ay,az
0.169006, -0.114914, 3.17929, 27.0431
0.276001, -3.75386, -1.99184, 40.1433
0.384003, -3.83047, -0.229828, -0.383047
0.491028, -0.0383047, -0.229828, -0.114914
0.598022, 0.153219, -0.268133, -0.306437
0.706024, -0.0766094, -0.191523, -0.0766094
0.813019, 0.0766094, -0.153219, -0.114914
0.921021, -0.153219, -0.191523, 0.0383047
1.02802, -0.153219, -0.229828, -0.0766094
1.13501, -0.191523, -0.191523, -0.114914
1.24301, -0.153219, -0.153219, -0.306437
1.35001, -46.272, 24.4384, -57.8401
1.45801, -50.1025, 33.5932, -38.6494
1.625, -3.94538, 5.51587, -7.77585
1.73203, -3.02607, 4.48165, -8.00568
1.84003, -0.421352, 3.2942, -8.50364
1.94702, -0.459656, 2.60472, -1.95354
2.05402, 8.50364, 0.306437, 6.47349
2.16202, 3.02607, 2.64302, 8.73347
2.26901, 0.65118, 0.689484, 9.0016
2.37701, -0.0766094, -0.114914, 8.69516
2.48401, -0.114914, 1.11084, 9.26973
2.59201, -0.306437, 1.07253, 9.34634
2.69901, 0.689484, 1.91523, 8.84838
2.806, -1.34066, 2.03015, 9.34634
2.914, -2.87285, 2.33659, 9.07821
