Time,ax,ay,az
0.170013, 3.33251, -2.10676, 10.6487
0.277008, 2.98777, -2.52811, 24.4001
0.38501, 1.80032, -3.40912, 29.9926
0.490997, 1.37897, 0.229828, 8.1589
0.597992, 0.0, -0.191523, -0.344742
0.705994, 0.0, -0.153219, -0.268133
0.813019, 0.0766094, -0.229828, 0.0766094
0.921021, 0.0766094, -0.153219, -0.0383047
1.02802, 0.306437, -0.268133, 0.0383047
1.13602, 0.153219, -0.268133, -0.459656
1.24301, 0.0383047, -0.229828, -0.268133
1.35001, 72.3958, 0.0383047, -33.3251
1.45801, 33.44, -10.1507, 16.0114
1.565, 9.26973, -2.4515, 10.189
1.73001, 4.51995, 0.0, 7.31619
1.83801, 4.0603, -0.727789, 5.86062
1.94501, 2.91116, -0.766094, 7.66094
2.052, 1.26405, -0.612875, 8.42703
2.16, 0.153219, 0.383047, 9.72939
2.267, 1.80032, 2.87285, 8.69516
2.375, 2.25998, 1.22575, 10.4955
2.48199, 1.18745, 1.6088, 10.6487
2.59, -0.383047, 0.995922, 8.65686
2.69699, 2.68133, 5.32435, 9.8443
2.80402, 0.0766094, 0.306437, 8.58025
2.91202, -0.0383047, 0.0383047, 9.38465
