Time,ax,ay,az
0.180023, -10.0358, -22.3316, 13.1002
0.287018, -0.229828, 0.153219, -0.727789
0.39502, 0.0766094, 0.114914, -0.344742
0.502014, 0.0766094, 0.0766094, -0.536266
0.609009, -0.0383047, 0.153219, -0.536266
0.71701, -73.0853, 21.5655, -77.4138
0.824005, 21.5655, 34.0529, -22.4082
0.933014, 0.689484, 0.344742, -6.74162
1.039, 4.0603, -4.82639, -3.33251
1.146, 3.40912, -2.4898, -9.46126
1.254, 4.0603, -3.17929, -8.42703
1.36102, 3.94538, -3.48573, -7.85246
1.47, 4.29012, -3.2942, -8.42703
1.57602, 4.29012, -3.33251, -8.12059
1.74402, 4.21351, -3.40912, -8.08229
1.85202, 4.29012, -3.2942, -8.08229
1.95901, 4.32843, -3.40912, -8.50364
2.06601, 4.13691, -3.37081, -8.35042
2.17401, 4.0986, -3.52403, -8.1972
2.28101, 4.32843, -3.33251, -8.1589
2.39001, 4.17521, -3.48573, -8.04398
2.496, 4.32843, -3.40912, -8.38873
2.603, 4.21351, -3.2559, -8.31211
2.711, 4.25182, -3.37081, -8.31211
2.81802, 4.21351, -3.2559, -7.58433
2.927, 4.36673, -3.2559, -8.1589
