Time,ax,ay,az
0.175018, -17.5052, -12.2958, 10.9551
0.282013, -11.9894, -8.88668, 8.92499
0.390015, 0.153219, 0.0, -0.65118
0.498016, 0.0766094, 0.114914, -0.421352
0.605011, 0.114914, -0.0383047, -0.57457
0.712006, -0.114914, -0.153219, -0.804398
0.819, 0.114914, -4.86469, -5.43926
0.927002, -1.30236, -9.38465, 0.383047
1.03403, 1.34066, -9.19312, -0.65118
1.14203, 1.22575, -9.49956, -1.11084
1.24902, 0.919312, -9.76769, -1.37897
1.35703, 0.919312, -9.69109, -1.41727
1.46402, 1.07253, -9.72939, -1.41727
1.57101, 0.919312, -9.61448, -1.07253
1.74002, 0.842703, -9.53786, -1.07253
1.84802, 0.995922, -9.72939, -1.14914
1.95502, 0.727789, -9.61448, -1.30236
2.06302, 0.919312, -9.61448, -1.18745
2.17001, 1.07253, -9.65278, -1.34066
2.27701, 0.842703, -9.69109, -1.34066
2.38501, 0.995922, -9.61448, -1.26405
2.492, 0.919312, -9.46126, -1.53219
2.60001, 0.919312, -9.72939, -1.34066
2.707, 1.07253, -9.69109, -1.49388
2.815, 0.881008, -9.69109, -1.14914
2.92203, 0.881008, -9.61448, -1.03423
